article_id,citation,authors,year,journal,title,doi,source,target
Kim2012,Kim et al. (2012),"Kim, Jeong-Bon; Liu, Xiaohong; Zheng, Liu",2012,The Accounting Review,The impact of mandatory IFRS adoption on audit fees: Theory and evidence,https://doi.org/10.2308/accr-50223,Legal enforcement,Audit fees
Kim2012d,Kim and Shi (2012),"Kim, Jeong-Bon; Shi, Haina",2012,Review of Accounting Studies,"IFRS reporting, firm-specific information flows, and institutional environments: International evidence",https://doi.org/10.1007/s11142-012-9190-y,Voluntary IFRS adoption,Information usefulness
Kim2012d,Kim and Shi (2012),"Kim, Jeong-Bon; Shi, Haina",2012,Review of Accounting Studies,"IFRS reporting, firm-specific information flows, and institutional environments: International evidence",https://doi.org/10.1007/s11142-012-9190-y,Analyst following,Information usefulness
Kim2012d,Kim and Shi (2012),"Kim, Jeong-Bon; Shi, Haina",2012,Review of Accounting Studies,"IFRS reporting, firm-specific information flows, and institutional environments: International evidence",https://doi.org/10.1007/s11142-012-9190-y,Country institution,Information usefulness
Kim2011,Kim et al. (2011),"Kim, Jeong-Bon; Tsui, Judy S.L.; Yi, Cheong H.",2011,Review of Accounting Studies,The voluntary adoption of International Financial Reporting Standards and loan contracting around the world,https://doi.org/10.1007/s11142-011-9148-5,Voluntary IFRS adoption,Cost of credit capital
Kim2011,Kim et al. (2011),"Kim, Jeong-Bon; Tsui, Judy S.L.; Yi, Cheong H.",2011,Review of Accounting Studies,The voluntary adoption of International Financial Reporting Standards and loan contracting around the world,https://doi.org/10.1007/s11142-011-9148-5,Voluntary IFRS adoption,Credit availability
Kim2011,Kim et al. (2011),"Kim, Jeong-Bon; Tsui, Judy S.L.; Yi, Cheong H.",2011,Review of Accounting Studies,The voluntary adoption of International Financial Reporting Standards and loan contracting around the world,https://doi.org/10.1007/s11142-011-9148-5,Voluntary IFRS adoption,Loan nonprice terms
Kim2011,Kim et al. (2011),"Kim, Jeong-Bon; Tsui, Judy S.L.; Yi, Cheong H.",2011,Review of Accounting Studies,The voluntary adoption of International Financial Reporting Standards and loan contracting around the world,https://doi.org/10.1007/s11142-011-9148-5,Voluntary IFRS adoption,Loan ownership structure
Kim2022,Kim and Olbert (2022),"Kim, Jinhwan; Olbert, Marcel",2022,Journal of Accounting and Economics,How does private firm disclosure affect demand for public firm equity? Evidence from the global equity market,https://doi.org/10.1016/j.jacceco.2022.101545,Private firm disclosure,Public equity demand
Kini2009,Kini et al. (2009),"Kini, Omesh; Mian, Shehzad; Rebello, Michael; Venkateswaran, Anand",2009,Journal of Accounting Research,On the Structure of Analyst Research Portfolios and Forecast Accuracy,https://doi.org/10.1111/j.1475-679X.2009.00338.x,Information efficiency,Analyst portfolio structure
Kini2009,Kini et al. (2009),"Kini, Omesh; Mian, Shehzad; Rebello, Michael; Venkateswaran, Anand",2009,Journal of Accounting Research,On the Structure of Analyst Research Portfolios and Forecast Accuracy,https://doi.org/10.1111/j.1475-679X.2009.00338.x,Revenue potential,Analyst portfolio structure
Kini2009,Kini et al. (2009),"Kini, Omesh; Mian, Shehzad; Rebello, Michael; Venkateswaran, Anand",2009,Journal of Accounting Research,On the Structure of Analyst Research Portfolios and Forecast Accuracy,https://doi.org/10.1111/j.1475-679X.2009.00338.x,Broker culture,Analyst portfolio structure
Kini2009,Kini et al. (2009),"Kini, Omesh; Mian, Shehzad; Rebello, Michael; Venkateswaran, Anand",2009,Journal of Accounting Research,On the Structure of Analyst Research Portfolios and Forecast Accuracy,https://doi.org/10.1111/j.1475-679X.2009.00338.x,Analyst portfolio structure,Analyst forecast accuracy
Kuo2016,Kuo and Lee (2016),"Kuo, Nan Ting; Lee, Cheng Few",2016,Review of Accounting Studies,A potential benefit of increasing book–tax conformity: evidence from the reduction in audit fees,https://doi.org/10.1007/s11142-016-9367-x,Book-tax conformity,Audit fees
Kuo2016,Kuo and Lee (2016),"Kuo, Nan Ting; Lee, Cheng Few",2016,Review of Accounting Studies,A potential benefit of increasing book–tax conformity: evidence from the reduction in audit fees,https://doi.org/10.1007/s11142-016-9367-x,Firm-level book-tax differences,Audit fees
Lopez-Espinosa2021,L\'opez-Espinosa et al. (2021),"L\'opez-Espinosa, Germ{\'{a}}n; Ormazabal, Gaizka; Sakasai, Yuki",2021,Journal of Accounting Research,Switching from Incurred to Expected Loan Loss Provisioning: Early Evidence,https://doi.org/10.1111/1475-679X.12354,Loan loss provision estimates change,Future bank risk
Lopez-Espinosa2021,L\'opez-Espinosa et al. (2021),"L\'opez-Espinosa, Germ{\'{a}}n; Ormazabal, Gaizka; Sakasai, Yuki",2021,Journal of Accounting Research,Switching from Incurred to Expected Loan Loss Provisioning: Early Evidence,https://doi.org/10.1111/1475-679X.12354,Loan loss provision information,Market reaction
Lamoreaux2016,Lamoreaux (2016),"Lamoreaux, Phillip T.",2016,Journal of Accounting and Economics,Does PCAOB inspection access improve audit quality? An examination of foreign firms listed in the United States,https://doi.org/10.1016/j.jacceco.2016.02.001,PCAOB inspection access,Audit quality
Lamoreaux2016,Lamoreaux (2016),"Lamoreaux, Phillip T.",2016,Journal of Accounting and Economics,Does PCAOB inspection access improve audit quality? An examination of foreign firms listed in the United States,https://doi.org/10.1016/j.jacceco.2016.02.001,PCAOB inspection access,Earnings management
Lamoreaux2016,Lamoreaux (2016),"Lamoreaux, Phillip T.",2016,Journal of Accounting and Economics,Does PCAOB inspection access improve audit quality? An examination of foreign firms listed in the United States,https://doi.org/10.1016/j.jacceco.2016.02.001,Client PCAOB inspection risk,Audit quality
Lamoreaux2020,Lamoreaux et al. (2020),"Lamoreaux, Phillip T.; Mauler, Landon M.; Newton, Nathan J.",2020,Contemporary Accounting Research,Audit Regulation and Cost of Equity Capital: Evidence from the PCAOB's International Inspection Regime,https://doi.org/10.1111/1911-3846.12599,PCAOB inspection access,Cost of equity
Lamoreaux2020,Lamoreaux et al. (2020),"Lamoreaux, Phillip T.; Mauler, Landon M.; Newton, Nathan J.",2020,Contemporary Accounting Research,Audit Regulation and Cost of Equity Capital: Evidence from the PCAOB's International Inspection Regime,https://doi.org/10.1111/1911-3846.12599,Monitoring quality,Cost of equity
Lamoreaux2015,Lamoreaux et al. (2015),"Lamoreaux, Phillip T.; Michas, Paul N.; Schultz, Wendy L.",2015,The Accounting Review,Do accounting and audit quality affect World Bank lending?,https://doi.org/10.2308/accr-50865,Accounting quality,World Bank lending
Lamoreaux2015,Lamoreaux et al. (2015),"Lamoreaux, Phillip T.; Michas, Paul N.; Schultz, Wendy L.",2015,The Accounting Review,Do accounting and audit quality affect World Bank lending?,https://doi.org/10.2308/accr-50865,Audit quality,World Bank lending
Lamoreaux2015,Lamoreaux et al. (2015),"Lamoreaux, Phillip T.; Michas, Paul N.; Schultz, Wendy L.",2015,The Accounting Review,Do accounting and audit quality affect World Bank lending?,https://doi.org/10.2308/accr-50865,Geo-political interest alignment with U.S.,World Bank lending
Lamoreaux2015,Lamoreaux et al. (2015),"Lamoreaux, Phillip T.; Michas, Paul N.; Schultz, Wendy L.",2015,The Accounting Review,Do accounting and audit quality affect World Bank lending?,https://doi.org/10.2308/accr-50865,Corruption,World Bank lending
Landsman2012,Landsman et al. (2012),"Landsman, Wayne R.; Maydew, Edward L.; Thornock, Jacob R.",2012,Journal of Accounting and Economics,The information content of annual earnings announcements and mandatory adoption of IFRS,https://doi.org/10.1016/j.jacceco.2011.04.002,Mandatory IFRS adoption,Earnings announcement informativeness
Lang2006,Lang et al. (2006),"Lang, Mark H.; Smith Raedy, Jana; Wilson, Wendy",2006,Journal of Accounting and Economics,Earnings management and cross listing: Are reconciled earnings comparable to US earnings?,https://doi.org/10.1016/j.jacceco.2006.04.005,Cross-listing,Earnings management
Lang2003a,"Lang, Lins, and Miller (2003)","Lang, Mark H.; Lins, Karl V.; Miller, Darius P.",2003,Journal of Accounting Research,"ADRs, Analysts, and Accuracy: Does Cross Listing in the United States Improve a Firm's Information Environment and Increase Market Value?",https://doi.org/10.1111/1475-679X.00106,Cross-listing,Analyst following
Lang2003a,"Lang, Lins, and Miller (2003)","Lang, Mark H.; Lins, Karl V.; Miller, Darius P.",2003,Journal of Accounting Research,"ADRs, Analysts, and Accuracy: Does Cross Listing in the United States Improve a Firm's Information Environment and Increase Market Value?",https://doi.org/10.1111/1475-679X.00106,Cross-listing,Analyst forecast accuracy
Lang2003a,"Lang, Lins, and Miller (2003)","Lang, Mark H.; Lins, Karl V.; Miller, Darius P.",2003,Journal of Accounting Research,"ADRs, Analysts, and Accuracy: Does Cross Listing in the United States Improve a Firm's Information Environment and Increase Market Value?",https://doi.org/10.1111/1475-679X.00106,Analyst following,Firm value
Lang2003a,"Lang, Lins, and Miller (2003)","Lang, Mark H.; Lins, Karl V.; Miller, Darius P.",2003,Journal of Accounting Research,"ADRs, Analysts, and Accuracy: Does Cross Listing in the United States Improve a Firm's Information Environment and Increase Market Value?",https://doi.org/10.1111/1475-679X.00106,Analyst forecast accuracy,Firm value
Lang2012,Lang et al. (2012),"Lang, Mark H.; Lins, Karl V.; Maffett, Mark",2012,Journal of Accounting Research,"Transparency, Liquidity, and Valuation: International Evidence on When Transparency Matters Most",https://doi.org/10.1111/j.1475-679X.2012.00442.x,Firm transparency,Market liquidity
Lang2012,Lang et al. (2012),"Lang, Mark H.; Lins, Karl V.; Maffett, Mark",2012,Journal of Accounting Research,"Transparency, Liquidity, and Valuation: International Evidence on When Transparency Matters Most",https://doi.org/10.1111/j.1475-679X.2012.00442.x,Investor information demand,Market liquidity
Lang2012,Lang et al. (2012),"Lang, Mark H.; Lins, Karl V.; Maffett, Mark",2012,Journal of Accounting Research,"Transparency, Liquidity, and Valuation: International Evidence on When Transparency Matters Most",https://doi.org/10.1111/j.1475-679X.2012.00442.x,Firm transparency,Cost of equity
Lang2012,Lang et al. (2012),"Lang, Mark H.; Lins, Karl V.; Maffett, Mark",2012,Journal of Accounting Research,"Transparency, Liquidity, and Valuation: International Evidence on When Transparency Matters Most",https://doi.org/10.1111/j.1475-679X.2012.00442.x,Firm transparency,Valuation
Lang2012,Lang et al. (2012),"Lang, Mark H.; Lins, Karl V.; Maffett, Mark",2012,Journal of Accounting Research,"Transparency, Liquidity, and Valuation: International Evidence on When Transparency Matters Most",https://doi.org/10.1111/j.1475-679X.2012.00442.x,Market liquidity,Cost of equity
Lang2012,Lang et al. (2012),"Lang, Mark H.; Lins, Karl V.; Maffett, Mark",2012,Journal of Accounting Research,"Transparency, Liquidity, and Valuation: International Evidence on When Transparency Matters Most",https://doi.org/10.1111/j.1475-679X.2012.00442.x,Market liquidity,Valuation
Lang2004,Lang et al. (2004),"Lang, Mark H.; Lins, Karl V.; Miller, Darius P.",2004,Journal of Accounting Research,"Concentrated control, analyst following, and valuation: Do analysts matter most when investors are protected least?",https://doi.org/10.1111/j.1475-679X.2004.t01-1-00142.x,Ownership structure,Analyst following
Lang2004,Lang et al. (2004),"Lang, Mark H.; Lins, Karl V.; Miller, Darius P.",2004,Journal of Accounting Research,"Concentrated control, analyst following, and valuation: Do analysts matter most when investors are protected least?",https://doi.org/10.1111/j.1475-679X.2004.t01-1-00142.x,Investor protection,Analyst following
Lang2004,Lang et al. (2004),"Lang, Mark H.; Lins, Karl V.; Miller, Darius P.",2004,Journal of Accounting Research,"Concentrated control, analyst following, and valuation: Do analysts matter most when investors are protected least?",https://doi.org/10.1111/j.1475-679X.2004.t01-1-00142.x,Ownership structure,Firm value
Lang2004,Lang et al. (2004),"Lang, Mark H.; Lins, Karl V.; Miller, Darius P.",2004,Journal of Accounting Research,"Concentrated control, analyst following, and valuation: Do analysts matter most when investors are protected least?",https://doi.org/10.1111/j.1475-679X.2004.t01-1-00142.x,Analyst following,Firm value
Lang2004,Lang et al. (2004),"Lang, Mark H.; Lins, Karl V.; Miller, Darius P.",2004,Journal of Accounting Research,"Concentrated control, analyst following, and valuation: Do analysts matter most when investors are protected least?",https://doi.org/10.1111/j.1475-679X.2004.t01-1-00142.x,Investor protection,Firm value
Lang2011,Lang and Maffett (2011),"Lang, Mark H.; Maffett, Mark",2011,Journal of Accounting and Economics,Transparency and liquidity uncertainty in crisis periods,https://doi.org/10.1016/j.jacceco.2011.07.001,Firm transparency,Market liquidity
Lang2011,Lang and Maffett (2011),"Lang, Mark H.; Maffett, Mark",2011,Journal of Accounting and Economics,Transparency and liquidity uncertainty in crisis periods,https://doi.org/10.1016/j.jacceco.2011.07.001,Firm transparency,Firm liquidity
Lang2011,Lang and Maffett (2011),"Lang, Mark H.; Maffett, Mark",2011,Journal of Accounting and Economics,Transparency and liquidity uncertainty in crisis periods,https://doi.org/10.1016/j.jacceco.2011.07.001,Firm transparency,Firm liquidity covariability with market liquidity
Lang2011,Lang and Maffett (2011),"Lang, Mark H.; Maffett, Mark",2011,Journal of Accounting and Economics,Transparency and liquidity uncertainty in crisis periods,https://doi.org/10.1016/j.jacceco.2011.07.001,Firm transparency,Firm liquidity covariability with market returns
Lang2011,Lang and Maffett (2011),"Lang, Mark H.; Maffett, Mark",2011,Journal of Accounting and Economics,Transparency and liquidity uncertainty in crisis periods,https://doi.org/10.1016/j.jacceco.2011.07.001,Market downturns,Market liquidity
Lang2011,Lang and Maffett (2011),"Lang, Mark H.; Maffett, Mark",2011,Journal of Accounting and Economics,Transparency and liquidity uncertainty in crisis periods,https://doi.org/10.1016/j.jacceco.2011.07.001,Market downturns,Firm liquidity
Lang2011,Lang and Maffett (2011),"Lang, Mark H.; Maffett, Mark",2011,Journal of Accounting and Economics,Transparency and liquidity uncertainty in crisis periods,https://doi.org/10.1016/j.jacceco.2011.07.001,Market downturns,Firm liquidity covariability with market liquidity
Lang2011,Lang and Maffett (2011),"Lang, Mark H.; Maffett, Mark",2011,Journal of Accounting and Economics,Transparency and liquidity uncertainty in crisis periods,https://doi.org/10.1016/j.jacceco.2011.07.001,Market downturns,Firm liquidity covariability with market returns
